Employee_ID,Age,Age_Category ,Gender,Job_Role,Industry,Years_of_Experience,Years_of_Experience_Category,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP4661,45,Early Professional,Female,Marketing,Manufacturing,23,Expert,Onsite,33,9,1,Low,Depression,No,Decrease,2,Satisfied,4,Weekly,Average,Asia
EMP4664,51,Early Professional,Female,HR,IT,8,Intermediate,Hybrid,46,3,5,Medium,Depression,No,Decrease,2,Neutral,5,Daily,Good,Europe
EMP4666,43,Mid-Career Professional,Female,Sales,Healthcare,6,Intermediate,Remote,58,15,2,High,Anxiety,Yes,Decrease,2,Neutral,4,Daily,Good,Africa
EMP4671,46,Mid-Career Professional,Male,Software Engineer,IT,7,Intermediate,Onsite,33,7,5,Low,Burnout,No,Increase,4,Unsatisfied,4,Weekly,Good,Africa
EMP4672,53,Mid-Career Professional,Male,Designer,Healthcare,7,Intermediate,Onsite,37,8,1,High,Anxiety,Yes,No Change,3,Unsatisfied,1,Daily,Poor,North America
EMP4675,22,Mid-Career Professional,Female,HR,Retail,8,Intermediate,Onsite,58,2,2,Medium,Anxiety,No,Increase,4,Unsatisfied,3,Weekly,Poor,Asia
EMP4678,38,Young Adult,Female,Project Manager,IT,26,Expert,Onsite,20,4,4,High,None,No,Increase,2,Satisfied,3,None,Good,Asia
EMP4679,56,Early Professional,Male,Data Scientist,Finance,4,Beginner,Remote,37,14,4,Low,None,No,Decrease,1,Unsatisfied,1,Daily,Average,Africa
EMP4681,57,Mid-Career Professional,Female,Software Engineer,Education,4,Beginner,Remote,35,3,4,High,Anxiety,Yes,No Change,3,Unsatisfied,4,None,Poor,Europe
EMP4683,34,Young Adult,Female,Data Scientist,IT,20,Advanced,Hybrid,21,6,4,Low,Anxiety,Yes,Decrease,4,Satisfied,4,Weekly,Average,Europe
EMP4684,27,Early Professional,Female,Marketing,Finance,18,Advanced,Onsite,41,7,5,Low,Depression,No,Increase,1,Neutral,3,None,Poor,Africa
EMP4687,45,Senior Professional,Male,Marketing,Retail,20,Advanced,Hybrid,34,0,5,Low,Depression,No,No Change,4,Satisfied,1,Weekly,Good,Africa
EMP4690,45,Early Professional,Female,Project Manager,Finance,34,Expert,Hybrid,40,3,5,High,Anxiety,No,No Change,2,Satisfied,5,None,Good,Africa
EMP4695,39,Early Professional,Female,Designer,Finance,17,Advanced,Remote,38,5,2,Low,None,No,Increase,3,Satisfied,1,None,Average,Oceania
EMP4699,57,Mid-Career Professional,Female,Data Scientist,Retail,20,Advanced,Onsite,52,11,2,High,Anxiety,No,No Change,1,Neutral,2,Weekly,Good,Asia
EMP4700,59,Senior Professional,Female,HR,Retail,33,Expert,Hybrid,39,12,3,Medium,Depression,No,No Change,3,Unsatisfied,1,Weekly,Good,Europe
EMP4702,28,Mid-Career Professional,Male,HR,IT,3,Beginner,Hybrid,20,1,1,Low,Anxiety,Yes,No Change,2,Satisfied,2,None,Good,North America
EMP4703,50,Young Adult,Male,Data Scientist,Education,2,Beginner,Remote,33,15,4,Low,Depression,No,No Change,3,Unsatisfied,1,None,Good,Asia
EMP4704,31,Senior Professional,Female,Sales,Education,30,Expert,Hybrid,25,2,4,Medium,Depression,Yes,Decrease,3,Neutral,1,Daily,Good,Africa
EMP4707,36,Young Adult,Male,HR,Retail,21,Expert,Onsite,22,14,1,Low,Burnout,Yes,Decrease,5,Satisfied,2,Weekly,Poor,South America
EMP4708,56,Early Professional,Female,Project Manager,Manufacturing,5,Beginner,Hybrid,33,0,5,Medium,Anxiety,Yes,Decrease,3,Satisfied,4,Weekly,Poor,Africa
EMP4709,30,Senior Professional,Female,Sales,IT,4,Beginner,Hybrid,46,2,4,Medium,None,Yes,No Change,2,Satisfied,1,None,Good,Europe
EMP4710,55,Early Professional,Female,Marketing,Finance,32,Expert,Onsite,34,6,1,Medium,None,No,No Change,2,Satisfied,4,None,Poor,Africa
EMP4711,43,Senior Professional,Male,Sales,Education,32,Expert,Onsite,35,6,5,Low,None,Yes,Decrease,1,Satisfied,3,None,Poor,Europe
EMP4712,53,Mid-Career Professional,Female,Marketing,Manufacturing,12,Advanced,Remote,43,14,2,Low,Anxiety,No,No Change,4,Satisfied,2,None,Average,Asia
EMP4714,42,Young Adult,Female,HR,IT,27,Expert,Remote,36,3,1,Low,Depression,No,Increase,3,Unsatisfied,5,Weekly,Average,Africa
EMP4715,24,Mid-Career Professional,Male,Software Engineer,Finance,2,Beginner,Hybrid,52,6,4,High,Anxiety,Yes,Decrease,4,Neutral,1,Daily,Average,Europe
EMP4716,58,Young Adult,Male,Marketing,Manufacturing,4,Beginner,Remote,31,7,1,High,None,Yes,Increase,2,Satisfied,1,Weekly,Poor,Oceania
EMP4718,30,Senior Professional,Female,Data Scientist,Manufacturing,33,Expert,Remote,53,14,1,Low,Burnout,Yes,Increase,3,Satisfied,1,Weekly,Average,Asia
EMP4719,46,Early Professional,Female,Sales,Manufacturing,19,Advanced,Hybrid,49,5,5,Low,Anxiety,No,Increase,1,Neutral,2,Weekly,Average,Asia
EMP4720,29,Mid-Career Professional,Female,Project Manager,Finance,29,Expert,Onsite,60,5,3,High,None,No,Increase,1,Satisfied,5,None,Average,Europe
EMP4724,60,Senior Professional,Female,Sales,Consulting,14,Advanced,Hybrid,40,12,5,Medium,Burnout,No,No Change,3,Unsatisfied,5,Weekly,Poor,Europe
EMP4726,52,Senior Professional,Female,Designer,Finance,14,Advanced,Remote,28,8,4,High,None,Yes,Decrease,3,Satisfied,3,Weekly,Average,Oceania
EMP4729,24,Mid-Career Professional,Female,Sales,Healthcare,19,Advanced,Hybrid,34,10,3,Medium,None,Yes,No Change,3,Neutral,2,None,Good,Europe
EMP4734,33,Senior Professional,Male,HR,Finance,13,Advanced,Onsite,31,0,3,High,Anxiety,No,No Change,1,Unsatisfied,4,Weekly,Good,South America
EMP4737,36,Mid-Career Professional,Female,HR,Finance,10,Intermediate,Remote,20,15,2,Low,Depression,Yes,Decrease,1,Neutral,5,None,Good,Africa
EMP4738,39,Early Professional,Male,Designer,Consulting,16,Advanced,Remote,23,11,4,High,Anxiety,No,Increase,4,Satisfied,4,Weekly,Good,Asia
EMP4739,51,Early Professional,Male,Project Manager,Manufacturing,27,Expert,Hybrid,54,0,1,High,Anxiety,Yes,Decrease,1,Satisfied,3,Weekly,Poor,Africa
EMP4742,48,Senior Professional,Female,Project Manager,Consulting,32,Expert,Onsite,21,12,2,Medium,Burnout,No,Decrease,2,Unsatisfied,2,None,Good,Africa
EMP4745,44,Senior Professional,Male,Sales,Healthcare,34,Expert,Onsite,30,4,1,Medium,Anxiety,Yes,Increase,3,Neutral,3,Weekly,Average,Oceania
EMP4746,30,Mid-Career Professional,Male,Designer,Education,4,Beginner,Onsite,58,9,1,Medium,None,No,Increase,3,Unsatisfied,4,Weekly,Poor,Europe
EMP4747,51,Early Professional,Female,Project Manager,Education,23,Expert,Remote,27,14,4,Medium,Burnout,No,Decrease,2,Neutral,2,Daily,Poor,Asia
EMP4750,27,Senior Professional,Female,HR,Consulting,13,Advanced,Onsite,24,13,3,High,Anxiety,Yes,Decrease,1,Satisfied,3,Daily,Poor,North America
EMP4751,39,Young Adult,Male,Marketing,Finance,21,Expert,Onsite,37,6,1,High,Anxiety,No,No Change,3,Unsatisfied,3,None,Good,North America
EMP4752,41,Early Professional,Female,HR,Manufacturing,10,Intermediate,Onsite,52,2,4,Medium,Depression,No,Decrease,1,Unsatisfied,1,Daily,Poor,North America
EMP4753,38,Mid-Career Professional,Female,HR,Consulting,7,Intermediate,Remote,53,6,3,Medium,Anxiety,No,Increase,3,Neutral,4,Daily,Average,South America
EMP4754,51,Early Professional,Female,HR,Healthcare,19,Advanced,Remote,48,15,1,Medium,Depression,Yes,Increase,5,Satisfied,5,Weekly,Poor,Europe
EMP4756,25,Senior Professional,Female,Project Manager,Manufacturing,5,Beginner,Remote,26,12,2,Low,Depression,Yes,Increase,2,Neutral,1,Weekly,Average,Oceania
EMP4759,49,Young Adult,Female,Sales,Finance,22,Expert,Onsite,56,0,4,Low,None,Yes,Decrease,5,Unsatisfied,5,Daily,Poor,South America
EMP4760,27,Mid-Career Professional,Male,HR,Manufacturing,30,Expert,Onsite,58,5,2,High,Anxiety,Yes,No Change,1,Satisfied,2,None,Average,North America
EMP4762,56,Senior Professional,Male,HR,Finance,22,Expert,Remote,26,1,2,Low,Anxiety,Yes,No Change,4,Unsatisfied,3,None,Average,North America
EMP4766,23,Young Adult,Female,Project Manager,Education,14,Advanced,Hybrid,44,12,3,Medium,None,No,Increase,4,Neutral,1,Weekly,Poor,Asia
EMP4767,40,Young Adult,Female,Software Engineer,Manufacturing,23,Expert,Hybrid,38,14,1,Medium,Anxiety,Yes,Decrease,1,Neutral,1,Weekly,Average,Oceania
EMP4769,55,Young Adult,Female,Project Manager,Consulting,13,Advanced,Remote,53,11,5,High,Anxiety,Yes,Decrease,2,Neutral,2,Daily,Average,North America
EMP4770,46,Senior Professional,Female,Data Scientist,IT,27,Expert,Remote,28,11,1,Medium,Depression,No,Increase,5,Neutral,4,None,Average,North America
EMP4772,23,Early Professional,Female,HR,IT,1,Beginner,Onsite,47,15,3,Medium,Anxiety,No,Increase,3,Neutral,3,Daily,Poor,Asia
EMP4773,22,Young Adult,Female,Designer,Manufacturing,4,Beginner,Hybrid,48,15,1,Medium,Burnout,No,Increase,1,Satisfied,1,Weekly,Average,North America
EMP4775,25,Young Adult,Female,Sales,Retail,21,Expert,Remote,28,15,2,Low,Burnout,No,Decrease,2,Neutral,5,Daily,Good,North America
EMP4778,45,Young Adult,Female,Sales,IT,15,Advanced,Remote,52,5,1,Medium,Burnout,No,Increase,3,Unsatisfied,4,Weekly,Average,Europe
EMP4779,51,Mid-Career Professional,Female,Data Scientist,IT,29,Expert,Hybrid,48,10,5,High,Anxiety,Yes,No Change,5,Neutral,4,None,Good,Asia
EMP4781,31,Senior Professional,Male,Data Scientist,Manufacturing,29,Expert,Onsite,48,10,3,Medium,None,Yes,Increase,4,Unsatisfied,3,Weekly,Poor,Europe
EMP4783,31,Senior Professional,Female,Project Manager,Education,23,Expert,Remote,45,14,2,Low,Anxiety,Yes,Decrease,5,Neutral,3,Weekly,Good,Asia
EMP4785,33,Senior Professional,Female,HR,Education,1,Beginner,Remote,52,8,2,High,None,Yes,Increase,5,Neutral,1,None,Average,Europe
EMP4786,46,Early Professional,Male,HR,Retail,11,Advanced,Onsite,60,6,2,Low,Burnout,No,No Change,2,Unsatisfied,2,None,Average,North America
EMP4787,26,Mid-Career Professional,Female,Software Engineer,Education,20,Advanced,Hybrid,31,2,2,Medium,Burnout,No,Increase,4,Unsatisfied,1,Weekly,Poor,Europe
EMP4788,54,Young Adult,Male,Data Scientist,Manufacturing,7,Intermediate,Remote,25,1,1,High,Depression,Yes,Increase,5,Satisfied,4,None,Poor,Europe
EMP4789,24,Senior Professional,Female,Project Manager,IT,33,Expert,Remote,31,2,4,Low,Burnout,No,Decrease,1,Neutral,3,Weekly,Average,Asia
EMP4790,31,Young Adult,Female,Data Scientist,Consulting,25,Expert,Remote,30,12,1,Low,Anxiety,Yes,No Change,2,Neutral,3,Weekly,Good,Europe
EMP4791,47,Early Professional,Male,Designer,Manufacturing,5,Beginner,Hybrid,46,14,1,Low,None,Yes,No Change,4,Neutral,5,Weekly,Average,North America
EMP4792,36,Mid-Career Professional,Male,Project Manager,IT,16,Advanced,Onsite,49,13,3,High,Depression,No,No Change,2,Neutral,4,Weekly,Good,Africa
EMP4795,36,Senior Professional,Male,Sales,Education,25,Expert,Hybrid,50,4,5,Low,Anxiety,Yes,Increase,3,Satisfied,1,Weekly,Good,Oceania
EMP4796,53,Early Professional,Male,Project Manager,Finance,22,Expert,Remote,37,12,1,High,Burnout,No,Increase,5,Satisfied,4,Weekly,Average,South America
EMP4799,35,Senior Professional,Male,HR,IT,16,Advanced,Remote,44,9,1,Low,None,No,No Change,1,Unsatisfied,1,None,Average,South America
EMP4800,51,Early Professional,Female,Software Engineer,Consulting,14,Advanced,Remote,31,0,5,Medium,Depression,No,No Change,2,Unsatisfied,1,Weekly,Average,Oceania
EMP4801,34,Senior Professional,Male,Data Scientist,Manufacturing,30,Expert,Hybrid,51,7,5,High,Depression,Yes,No Change,5,Satisfied,1,Weekly,Poor,Africa
EMP4802,29,Early Professional,Male,Marketing,Consulting,3,Beginner,Remote,55,10,2,Medium,Burnout,No,Decrease,5,Neutral,1,Daily,Poor,Asia
EMP4804,27,Senior Professional,Female,Project Manager,Retail,10,Intermediate,Hybrid,21,3,4,High,Anxiety,Yes,Decrease,4,Satisfied,2,None,Average,Africa
EMP4807,28,Early Professional,Female,Software Engineer,Finance,9,Intermediate,Remote,21,0,1,Medium,Depression,Yes,Decrease,4,Unsatisfied,1,Daily,Good,Europe
EMP4808,34,Young Adult,Male,Project Manager,Finance,18,Advanced,Hybrid,57,14,4,Low,None,Yes,Increase,2,Neutral,3,Daily,Good,Africa
EMP4809,51,Early Professional,Male,Marketing,Healthcare,30,Expert,Hybrid,46,6,3,High,Burnout,Yes,Decrease,4,Unsatisfied,2,Weekly,Good,Africa
EMP4810,39,Senior Professional,Female,Marketing,Retail,18,Advanced,Onsite,43,14,1,Low,None,Yes,Increase,2,Neutral,2,Weekly,Good,Africa
EMP4812,59,Mid-Career Professional,Female,Sales,Healthcare,20,Advanced,Onsite,32,15,3,Low,Anxiety,Yes,Decrease,2,Unsatisfied,4,None,Good,North America
EMP4814,49,Mid-Career Professional,Female,Marketing,Retail,5,Beginner,Remote,30,14,1,Medium,Depression,No,Decrease,1,Unsatisfied,2,Weekly,Average,Asia
EMP4815,46,Mid-Career Professional,Female,Sales,Consulting,19,Advanced,Hybrid,24,8,4,Medium,Anxiety,No,Decrease,4,Unsatisfied,2,Weekly,Poor,Europe
EMP4818,38,Young Adult,Male,Data Scientist,IT,1,Beginner,Onsite,58,10,5,Medium,Depression,No,No Change,3,Neutral,4,Daily,Good,Europe
EMP4820,56,Senior Professional,Female,HR,Finance,22,Expert,Onsite,33,13,1,Low,Anxiety,No,No Change,4,Unsatisfied,5,None,Good,South America
EMP4821,24,Senior Professional,Female,Marketing,IT,10,Intermediate,Onsite,37,5,1,High,Anxiety,Yes,No Change,5,Satisfied,4,None,Poor,Asia
EMP4824,60,Early Professional,Male,Marketing,Manufacturing,7,Intermediate,Onsite,57,15,3,Medium,Depression,No,No Change,5,Unsatisfied,2,Daily,Good,Africa
EMP4826,29,Mid-Career Professional,Female,Software Engineer,Manufacturing,5,Beginner,Remote,33,14,5,Medium,Burnout,No,Increase,3,Satisfied,2,Weekly,Good,Oceania
EMP4827,49,Young Adult,Male,Project Manager,Education,8,Intermediate,Onsite,48,8,5,Medium,Anxiety,No,Increase,5,Unsatisfied,5,Weekly,Average,North America
EMP4829,29,Senior Professional,Male,Project Manager,Finance,26,Expert,Hybrid,39,0,5,Low,Burnout,No,Increase,4,Unsatisfied,3,None,Average,North America
EMP4830,50,Young Adult,Female,Designer,IT,17,Advanced,Onsite,45,10,4,Low,Anxiety,Yes,Decrease,5,Unsatisfied,2,Daily,Average,Europe
EMP4831,35,Senior Professional,Female,Designer,IT,30,Expert,Onsite,20,0,3,Medium,Depression,Yes,Increase,3,Satisfied,5,Daily,Poor,North America
EMP4832,56,Early Professional,Female,HR,IT,19,Advanced,Remote,42,0,1,Medium,None,No,Decrease,1,Satisfied,5,None,Average,South America
EMP4834,60,Early Professional,Male,Marketing,IT,8,Intermediate,Onsite,51,15,4,High,None,No,Increase,4,Unsatisfied,4,None,Poor,Europe
EMP4836,56,Mid-Career Professional,Male,Software Engineer,Finance,22,Expert,Remote,60,6,1,High,None,No,Increase,5,Satisfied,5,None,Average,Asia
EMP4837,44,Senior Professional,Female,Sales,IT,30,Expert,Hybrid,49,1,4,High,Anxiety,Yes,Increase,5,Neutral,4,Weekly,Good,Europe
EMP4839,39,Mid-Career Professional,Female,HR,Education,18,Advanced,Remote,25,13,4,Low,None,No,Increase,5,Neutral,4,Weekly,Good,Europe
EMP4841,44,Mid-Career Professional,Female,Marketing,Healthcare,5,Beginner,Onsite,36,15,2,Medium,Anxiety,No,No Change,3,Unsatisfied,2,Weekly,Average,North America
EMP4843,27,Early Professional,Male,Software Engineer,Retail,13,Advanced,Hybrid,29,9,5,High,Burnout,No,Decrease,5,Satisfied,3,None,Poor,Africa
EMP4844,41,Young Adult,Female,HR,Retail,28,Expert,Remote,51,4,4,Medium,Depression,Yes,No Change,1,Unsatisfied,3,Weekly,Poor,Europe
EMP4850,34,Senior Professional,Female,Software Engineer,Manufacturing,33,Expert,Remote,46,9,5,High,None,Yes,Decrease,1,Satisfied,2,Weekly,Good,Africa
EMP4854,44,Mid-Career Professional,Male,Designer,Manufacturing,18,Advanced,Onsite,59,5,1,High,Depression,Yes,Decrease,4,Unsatisfied,2,Weekly,Poor,Asia
EMP4856,58,Young Adult,Male,Designer,Retail,7,Intermediate,Hybrid,42,4,4,Medium,None,No,Increase,1,Satisfied,5,Daily,Poor,Asia
EMP4857,35,Senior Professional,Female,Designer,Healthcare,25,Expert,Remote,40,14,1,Low,None,No,Decrease,4,Neutral,4,None,Average,Asia
EMP4859,22,Early Professional,Female,Software Engineer,Finance,6,Intermediate,Remote,44,11,4,High,None,No,No Change,3,Unsatisfied,5,Weekly,Good,Africa
EMP4860,23,Young Adult,Female,HR,Manufacturing,18,Advanced,Remote,27,7,4,Low,Burnout,No,Increase,3,Neutral,3,None,Good,Europe
EMP4862,23,Early Professional,Male,Sales,IT,27,Expert,Hybrid,42,13,3,Low,Depression,No,Decrease,3,Neutral,3,Weekly,Average,Oceania
EMP4865,23,Senior Professional,Male,Project Manager,Manufacturing,34,Expert,Hybrid,56,10,1,Medium,Depression,Yes,No Change,1,Neutral,1,None,Poor,Oceania
EMP4866,51,Young Adult,Female,Sales,IT,9,Intermediate,Hybrid,25,3,5,Medium,Depression,No,No Change,4,Neutral,2,Weekly,Good,South America
EMP4871,42,Mid-Career Professional,Female,Project Manager,Retail,7,Intermediate,Remote,38,4,4,Medium,Anxiety,No,No Change,1,Satisfied,2,Daily,Good,Asia
EMP4872,32,Mid-Career Professional,Male,Software Engineer,Consulting,4,Beginner,Onsite,26,1,1,Low,None,No,Decrease,2,Satisfied,3,None,Good,South America
EMP4875,36,Mid-Career Professional,Male,Sales,Retail,27,Expert,Hybrid,31,6,5,Medium,Anxiety,No,No Change,1,Satisfied,5,Weekly,Average,Asia
EMP4877,51,Young Adult,Female,Data Scientist,Manufacturing,6,Intermediate,Hybrid,54,1,5,Medium,Anxiety,No,Increase,4,Neutral,2,Daily,Poor,Oceania
EMP4878,22,Senior Professional,Male,Project Manager,Healthcare,14,Advanced,Remote,55,2,5,High,None,No,No Change,4,Unsatisfied,4,Weekly,Average,South America
EMP4879,32,Young Adult,Male,Sales,Consulting,10,Intermediate,Remote,21,3,1,Low,Depression,No,Decrease,4,Neutral,4,None,Poor,Asia
EMP4882,37,Mid-Career Professional,Female,Sales,IT,24,Expert,Remote,57,5,2,Low,Anxiety,No,Increase,4,Neutral,3,Weekly,Poor,North America
EMP4885,23,Young Adult,Male,Data Scientist,Finance,14,Advanced,Remote,29,6,3,Low,Depression,Yes,Increase,2,Unsatisfied,5,None,Good,Europe
EMP4887,47,Young Adult,Female,Designer,Finance,10,Intermediate,Hybrid,45,2,4,High,Anxiety,No,No Change,3,Satisfied,4,None,Average,Europe
EMP4888,42,Mid-Career Professional,Female,Marketing,IT,2,Beginner,Onsite,31,6,5,Medium,Anxiety,No,Increase,3,Satisfied,5,Weekly,Poor,North America
EMP4889,31,Mid-Career Professional,Female,Project Manager,Retail,22,Expert,Remote,33,6,1,Low,None,Yes,No Change,2,Satisfied,2,Weekly,Good,North America
EMP4890,57,Early Professional,Male,Data Scientist,Education,25,Expert,Onsite,29,12,1,Low,Depression,Yes,Decrease,2,Satisfied,5,Weekly,Average,Oceania
EMP4891,50,Senior Professional,Male,HR,Education,13,Advanced,Remote,26,5,2,Medium,None,Yes,Increase,1,Satisfied,3,Weekly,Good,South America
EMP4894,31,Mid-Career Professional,Male,Project Manager,Finance,30,Expert,Onsite,56,4,4,High,Anxiety,No,Increase,2,Neutral,4,None,Average,Oceania
EMP4896,54,Early Professional,Female,Designer,Healthcare,13,Advanced,Remote,30,12,4,High,Burnout,No,No Change,1,Unsatisfied,4,Daily,Average,Oceania
EMP4897,58,Senior Professional,Male,Sales,Manufacturing,21,Expert,Hybrid,45,1,1,Medium,Depression,Yes,Decrease,2,Neutral,3,Daily,Good,Asia
EMP4900,59,Senior Professional,Male,Sales,Healthcare,2,Beginner,Hybrid,60,2,5,Low,Anxiety,No,Increase,4,Satisfied,2,Weekly,Average,Europe
EMP4903,29,Mid-Career Professional,Male,Software Engineer,Education,16,Advanced,Hybrid,31,7,3,Low,Anxiety,No,Decrease,3,Unsatisfied,3,None,Poor,Europe
EMP4905,24,Senior Professional,Male,Sales,Finance,24,Expert,Hybrid,42,12,2,Medium,Burnout,No,No Change,1,Neutral,3,None,Good,North America
EMP4906,38,Young Adult,Female,Data Scientist,Retail,14,Advanced,Hybrid,33,5,5,High,Burnout,Yes,Increase,2,Neutral,3,Daily,Average,Africa
EMP4907,58,Early Professional,Male,HR,IT,4,Beginner,Hybrid,57,14,4,Medium,None,Yes,Increase,4,Satisfied,3,Weekly,Average,Europe
EMP4911,27,Early Professional,Male,Project Manager,Finance,25,Expert,Onsite,41,6,2,High,Burnout,No,Increase,3,Unsatisfied,4,Weekly,Poor,Asia
EMP4914,58,Mid-Career Professional,Female,Marketing,Consulting,7,Intermediate,Hybrid,41,10,4,Medium,Anxiety,No,Increase,2,Unsatisfied,4,Weekly,Average,Oceania
EMP4915,23,Senior Professional,Female,Sales,Healthcare,19,Advanced,Onsite,31,13,3,Medium,Burnout,No,Decrease,4,Satisfied,1,Daily,Good,Africa
EMP4918,24,Senior Professional,Female,Sales,Healthcare,33,Expert,Onsite,24,1,3,Medium,None,Yes,Increase,5,Unsatisfied,4,Weekly,Average,Asia
EMP4919,24,Young Adult,Female,Project Manager,Finance,9,Intermediate,Onsite,39,6,2,Medium,Depression,No,Increase,5,Satisfied,3,Daily,Average,Oceania
EMP4920,25,Young Adult,Male,Marketing,Education,8,Intermediate,Onsite,49,9,4,High,Anxiety,No,Increase,4,Neutral,3,Daily,Poor,South America
EMP4921,58,Young Adult,Female,Software Engineer,IT,1,Beginner,Onsite,60,7,4,Medium,None,Yes,No Change,1,Satisfied,2,Daily,Average,Africa
EMP4922,22,Senior Professional,Female,HR,Consulting,2,Beginner,Onsite,32,8,4,Low,None,No,Decrease,5,Neutral,2,None,Average,North America
EMP4926,42,Young Adult,Male,HR,Finance,5,Beginner,Onsite,44,0,4,High,Burnout,Yes,Decrease,5,Neutral,3,None,Poor,Oceania
EMP4927,31,Mid-Career Professional,Male,HR,IT,19,Advanced,Remote,25,12,5,Low,Depression,No,No Change,2,Unsatisfied,2,None,Average,South America
EMP4929,33,Early Professional,Female,Project Manager,Manufacturing,1,Beginner,Hybrid,46,9,3,High,Burnout,No,No Change,3,Neutral,3,None,Average,Oceania
EMP4930,32,Early Professional,Male,Project Manager,Education,28,Expert,Onsite,20,12,2,Low,Depression,No,Increase,2,Neutral,4,None,Average,North America
EMP4931,53,Early Professional,Female,HR,Retail,23,Expert,Hybrid,33,3,2,Low,Burnout,No,No Change,1,Satisfied,3,Daily,Good,North America
